product_id,title,skus,publication_name,publication_id,published_on_publication,status
gid://shopify/Product/15724661932416,DWARFEN M/HOLDS:DWARF CANNON & ORGAN GUN,99122705008,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662063488,DWARFEN HOLDS: SLAYER OF LEGEND,99122705011,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662260096,DWARFEN HOLDS: DWARF KING WITH OATHSTONE,99122705012,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662456704,KILL TEAM: KASRKIN,99120105133,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662620544,KILL TEAM: TEMPESTUS AQUILONS,99120105123,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662751616,KILL TEAM DATACARDS: DEATH KORPS (ENG),60050105006,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724662915456,KILL TEAM DATACARDS: KASRKIN (ENG),60050105007,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663046528,K/T DATACARDS: TEMPESTUS AQUILONS ENG,60050105003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663177600,KILL TEAM: RATLINGS,99120105132,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663308672,KILL TEAM DATACARDS: RATLINGS (ENG),60050105005,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663406976,BLOOD BOWL: DWARF TEAM,99120905002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663505280,NECROMUNDA CAWDOR GANG,99120599007,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663603584,NECROMUNDA: CAWDOR WEAPONS & UPGRADES,99120599031,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663800192,NECROMUNDA: CAWDOR REDEMPTIONISTS,99120599025,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724663964032,KILL TEAM DATACARDS: RAVENERS (ENG),60050106004,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664127872,KILL TEAM: RAVENERS,99120106083,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664258944,BLOOD BOWL: SKAVEN TEAM,99120906002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664488320,NECROMUNDA: DELAQUE GANG,99120599008,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664586624,NECROMUNDA: HOUSE OF SHADOW (ENGLISH),60040599028,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664783232,DELAQUE NACHT-GHUL AND PSY-GHEISTS,99120599028,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724664979840,NECROMUNDA: DELAQUE WEAPONS,99120599041,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665143680,SPEARHEAD: SKAVEN,99120206041,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665274752,SKAVEN: STORMVERMIN,99120206045,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665405824,SKAVEN: PLAGUE MONKS,99120206037,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665536896,SKAVEN: RAT OGORS,99120206043,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665733504,SKAVEN: THANQUOL ON BONERIPPER,99120206059,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665864576,SKAVEN: STORMFIENDS,99120206036,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724665962880,SKAVEN: VIZZIK SKOUR PROPHET HORNED RAT,99120206042,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666159488,SKAVEN: VERMINLORD CORRUPTOR,99120206038,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666323328,BATTLETOME: SKAVEN (ENGLISH),60030206009,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666487168,SKAVEN: WARLOCK BOMBARDIER,99070206005,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666585472,SKAVEN: MASTER MOULDER,99070206006,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666749312,SKAVEN: DOOM-FLAYERS,99120206044,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724666913152,SKAVEN: WARPSPARK WEAPON BATTERY,99120206048,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667044224,SKAVEN: WARP-GRINDER,99120206047,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667175296,SKAVEN: ACOLYTE GLOBADIERS,99120206046,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667339136,SKAVEN: ARCH-WARLOCK,99120206049,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667437440,SKAVEN: KRITTOK FOULBLADE,99120206052,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667535744,SKAVEN: WARLOCK GALVANEER,99070206007,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667732352,SKAVEN: BROOD TERROR,99120206056,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724667961728,SKAVEN: WARPLOCK JEZZAILS,99120206051,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668125568,SKAVEN: RATLING WARPBLASTER,99120206054,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668256640,BLOOD BOWL: SHAMBLING UNDEAD TEAM,99120907003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668453248,NECROMUNDA: PALANITE ENFORCER PATROL,99120599011,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668617088,NECROMUNDA: PALANITE SUBJUGATOR PATROL,99120599012,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668813696,NEC: PALANITE ENFORCER TAURUS VENATOR,99120599065,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724668977536,NECROMUNDA: BASTIONS OF LAW,60040599047,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669141376,NECROMUNDA: ENFORCER WEAPONS & UPGRADES,99120599109,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669239680,PALANITE ENFORCER CAPTAINS & SERGEANTS,99120599080,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669403520,KILL TEAM: IMPERIAL NAVY BREACHERS,99120108108,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669534592,KILL TEAM: EXACTION SQUAD,99120108109,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669665664,KILL TEAM: INQUISITORIAL AGENTS,99120108110,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669796736,K/T DATACARDS: IMP NAVY BREACHERS (ENG),60050108015,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724669960576,K/T DATACARDS: INQUISITORIAL AGENTS (ENG,60050108017,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724670124416,KILL TEAM: SANCTIFIERS,99120108116,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724670321024,KILL TEAM: DEATHWATCH,99120108119,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724670517632,BLOOD BOWL: LIZARDMEN TEAM,99120908002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724670681472,NECROMUNDA: CORPSE GRINDER CULT,99120599013,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724670812544,WARHAMMER UNDERWORLDS: THE JAWS OF ITZL,99120708001,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671041920,SPEARHEAD: SERAPHON,99120208045,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671172992,SPEARHEAD: SERAPHON SUNBLOODED PROWLERS,99120208046,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671369600,FACTION PACK: SERAPHON (ENG),60050208002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671467904,SERAPHON: SAURUS WARRIORS,99120208036,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671631744,SERAPHON: SKINKS,99120208041,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671762816,SERAPHON: LORD KROAK,99120208043,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724671893888,SERAPHON: AGGRADON LANCERS,99120208034,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672090496,SERAPHON: SLANN STARMASTER,99120208037,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672254336,SERAPHON: SAURUS ASTROLITH BEARER,99120208035,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672385408,SERAPHON: RAPTADON HUNTERS,99120208038,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672549248,SERAPHON: SPAWN OF CHOTEC,99120208033,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672680320,SERAPHON: KROXIGOR,99120208032,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724672876928,SERAPHON:SAURUS SCAR-VETERAN ON AGGRADON,99120208031,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673008000,SERAPHON: SKINK STARSEER,99120208030,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673171840,ORC & GOBLIN TRIBES: ORC BOSSES,99122709001,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673270144,ORC & GOBLIN TRIBES: ORC BOYZ MOB,99122709002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673466752,O&G: ORC BOYZ & ORC ARRER BOYZ MOBS,99122709003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673565056,ORC & GOBLIN TRIBES: ORC BOAR BOYZ MOB,99122709004,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673761664,O&G TRIBES: GOBLIN WOLF RIDER MOB,99122709007,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724673859968,ORC & GOBLIN TRIBES: NIGHT GOBLIN MOB,99122709009,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674056576,ARCANE JOURNAL: ORC & GOBLIN TRIBES,60042799008,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674220416,ORC & GOBLIN TRIBES: BLACK ORC MOB,99122709010,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674351488,KILL TEAM DATACARDS: DEATHWATCH (ENG),60050109003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674417024,NECROMUNDA: ASH WASTES NOMADS WAR PARTY,99120599035,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674548096,ASH WASTE NOMADS DUSTBACK HELAMITES,99120599036,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674646400,NECROMUNDA: TRIBES OF THE WASTELANDS,60040599046,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674810240,SHA'DAR HUNTERS & ARTHROMITE SPINEWYRMS,99120599076,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724674875776,ASH WASTE NOMADS WEAPONS & UPGRADES,99120599075,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675006848,NECROMUNDA: NOMADS ASHWING HELAMITES,99120599082,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675170688,K/T DATACARDS: CANOPTEK CIRCLE (ENG),60050110004,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675301760,KILL TEAM: HIEROTEK CIRCLE,99120110084,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675498368,K/T DATACARDS: HIEROTEK CIRCLE (ENG),60050110003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675629440,KILL TEAM: CANOPTEK CIRCLE,99120110086,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675826048,ARCANE JOURNAL: HIGH ELF REALMS,60042799011,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724675891584,HIGH ELF REALMS: MAGES,99122710003,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676088192,HIGH ELF REALMS:EAGLE CLAW BOLT THROWERS,99122710010,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676219264,HIGH ELF REALMS: HIGH ELF LORDS,99122710002,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676383104,HIGH ELF REALMS: HIGH ELF LOREMASTER,99122710004,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676546944,HIGH ELF REALMS: SILVER HELMS,99122710016,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676710784,HIGH ELF REALMS: PHOENIX GUARD,99122710006,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724676874624,HIGH ELF REALMS: WHITE LIONS OF CHRACE,99122710007,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677071232,HIGH ELF REALMS: ELVEN SPEARMEN,99122710013,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677235072,HIGH ELF REALMS: SISTERS OF AVELORN,99122710015,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677366144,HIGH ELF REALMS:DRAGON PRINCES O/CALEDOR,99122710017,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677562752,HIGH ELF REALMS: SWORDMASTERS OF HOETH,99122710008,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677759360,HIGH ELF REALMS: LORD ON DRAGON,99122710001,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724677923200,BLOOD BOWL: ELVEN UNION TEAM,99120999014,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724678054272,NECROMUNDA: IRONHEAD SQUAT PROSPECTORS,99120599038,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724678250880,NECROMUNDA: HALLS OF THE ANCIENTS,60040599045,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
gid://shopify/Product/15724678414720,NECROMUNDA: SQUAT PROSPECTORS EXO-KYN,99120599073,Online Store,gid://shopify/Publication/308211384704,false,dry_run_candidate
